,date,est,date_pub,code,line,value,description
352,2009_Q2,SECOND,2009-08-27,DGDSRY2,3,-0.77,  Goods
353,2009_Q2,THIRD,2009-09-30,DGDSRY2,3,-0.71,  Goods
354,2009_Q3,ADVANCE,2009-10-29,DGDSRY2,3,1.79,  Goods
355,2009_Q3,SECOND,2009-11-24,DGDSRY2,3,1.6,  Goods
356,2009_Q3,THIRD,2009-12-22,DGDSRY2,3,1.59,  Goods
357,2009_Q4,ADVANCE,2010-01-29,DGDSRY2,3,0.61,  Goods
358,2009_Q4,SECOND,2010-02-26,DGDSRY2,3,0.66,  Goods
359,2009_Q4,THIRD,2010-03-26,DGDSRY2,3,0.66,  Goods
360,2010_Q1,ADVANCE,2010-04-30,DGDSRY2,3,1.4,  Goods
361,2010_Q1,SECOND,2010-05-27,DGDSRY2,3,1.47,  Goods
362,2010_Q1,THIRD,2010-06-25,DGDSRY2,3,1.44,  Goods
363,2010_Q2,ADVANCE,2010-07-30,DGDSRY2,3,0.79,  Goods
364,2010_Q2,SECOND,2010-08-27,DGDSRY2,3,0.82,  Goods
365,2010_Q2,THIRD,2010-09-30,DGDSRY2,3,0.79,  Goods
366,2010_Q3,ADVANCE,2010-10-29,DGDSRY2,3,0.64,  Goods
367,2010_Q3,SECOND,2010-11-23,DGDSRY2,3,0.81,  Goods
368,2010_Q3,THIRD,2010-12-22,DGDSRY2,3,0.94,  Goods
369,2010_Q4,ADVANCE,2011-01-28,DGDSRY2,3,2.26,  Goods
370,2010_Q4,SECOND,2011-02-25,DGDSRY2,3,2.2,  Goods
371,2010_Q4,THIRD,2011-03-25,DGDSRY2,3,2.1,  Goods
372,2011_Q1,ADVANCE,2011-04-28,DGDSRY2,3,1.12,  Goods
373,2011_Q1,SECOND,2011-05-26,DGDSRY2,3,0.83,  Goods
374,2011_Q1,THIRD,2011-06-24,DGDSRY2,3,0.91,  Goods
375,2011_Q2,ADVANCE,2011-07-29,DGDSRY2,3,-0.33,  Goods
376,2011_Q2,SECOND,2011-08-26,DGDSRY2,3,-0.34,  Goods
377,2011_Q2,THIRD,2011-09-29,DGDSRY2,3,-0.38,  Goods
378,2011_Q3,ADVANCE,2011-10-27,DGDSRY2,3,0.35,  Goods
379,2011_Q3,SECOND,2011-11-22,DGDSRY2,3,0.3,  Goods
380,2011_Q3,THIRD,2011-12-22,DGDSRY2,3,0.33,  Goods
381,2011_Q4,ADVANCE,2012-01-27,DGDSRY2,3,1.34,  Goods
382,2011_Q4,SECOND,2012-02-29,DGDSRY2,3,1.17,  Goods
383,2011_Q4,THIRD,2012-03-29,DGDSRY2,3,1.29,  Goods
384,2012_Q1,ADVANCE,2012-04-27,DGDSRY2,3,1.47,  Goods
385,2012_Q1,SECOND,2012-05-31,DGDSRY2,3,1.44,  Goods
386,2012_Q1,THIRD,2012-06-28,DGDSRY2,3,1.35,  Goods
387,2012_Q2,ADVANCE,2012-07-27,DGDSRY2,3,0.18,  Goods
388,2012_Q2,SECOND,2012-08-29,DGDSRY2,3,0.09,  Goods
389,2012_Q2,THIRD,2012-09-27,DGDSRY2,3,0.08,  Goods
390,2012_Q3,ADVANCE,2012-10-26,DGDSRY2,3,1.03,  Goods
391,2012_Q3,SECOND,2012-11-29,DGDSRY2,3,0.83,  Goods
392,2012_Q3,THIRD,2012-12-20,DGDSRY2,3,0.85,  Goods
393,2012_Q4,ADVANCE,2013-01-30,DGDSRY2,3,1.08,  Goods
394,2012_Q4,SECOND,2013-02-28,DGDSRY2,3,1.03,  Goods
395,2012_Q4,THIRD,2013-03-28,DGDSRY2,3,1.02,  Goods
396,2013_Q1,ADVANCE,2013-04-26,DGDSRY2,3,0.78,  Goods
397,2013_Q1,SECOND,2013-05-30,DGDSRY2,3,0.98,  Goods
398,2013_Q1,THIRD,2013-06-26,DGDSRY2,3,1.04,  Goods
399,2013_Q2,ADVANCE,2013-07-31,DGDSRY2,3,0.79,  Goods
400,2013_Q2,SECOND,2013-08-29,DGDSRY2,3,0.73,  Goods
401,2013_Q2,THIRD,2013-09-26,DGDSRY2,3,0.71,  Goods
402,2013_Q3,ADVANCE,2013-11-07,DGDSRY2,3,0.99,  Goods
403,2013_Q3,SECOND,2013-12-05,DGDSRY2,3,0.93,  Goods
404,2013_Q3,THIRD,2013-12-20,DGDSRY2,3,1.03,  Goods
405,2013_Q4,ADVANCE,2014-01-30,DGDSRY2,3,1.12,  Goods
406,2013_Q4,SECOND,2014-02-28,DGDSRY2,3,0.72,  Goods
407,2013_Q4,THIRD,2014-03-27,DGDSRY2,3,0.66,  Goods
408,2014_Q1,ADVANCE,2014-04-30,DGDSRY2,3,0.08,  Goods
409,2014_Q1,SECOND,2014-05-29,DGDSRY2,3,0.16,  Goods
410,2014_Q1,THIRD,2014-06-25,DGDSRY2,3,0.04,  Goods
411,2014_Q2,ADVANCE,2014-07-30,DGDSRY2,3,1.38,  Goods
412,2014_Q2,SECOND,2014-08-28,DGDSRY2,3,1.3,  Goods
413,2014_Q2,THIRD,2014-09-26,DGDSRY2,3,1.33,  Goods
414,2014_Q3,ADVANCE,2014-10-30,DGDSRY2,3,0.7,  Goods
415,2014_Q3,SECOND,2014-11-25,DGDSRY2,3,0.97,  Goods
416,2014_Q3,THIRD,2014-12-23,DGDSRY2,3,1.06,  Goods
417,2014_Q4,ADVANCE,2015-01-30,DGDSRY2,3,1.2,  Goods
418,2014_Q4,SECOND,2015-02-27,DGDSRY2,3,1.01,  Goods
419,2014_Q4,THIRD,2015-03-27,DGDSRY2,3,1.07,  Goods
420,2015_Q1,ADVANCE,2015-04-29,DGDSRY2,3,0.05,  Goods
421,2015_Q1,SECOND,2015-05-29,DGDSRY2,3,0.1,  Goods
422,2015_Q1,THIRD,2015-06-24,DGDSRY2,3,0.22,  Goods
423,2015_Q2,ADVANCE,2015-07-30,DGDSRY2,3,1.04,  Goods
424,2015_Q2,SECOND,2015-08-27,DGDSRY2,3,1.19,  Goods
425,2015_Q2,THIRD,2015-09-25,DGDSRY2,3,1.2,  Goods
426,2015_Q3,ADVANCE,2015-10-29,DGDSRY2,3,0.99,  Goods
427,2015_Q3,SECOND,2015-11-24,DGDSRY2,3,1.05,  Goods
428,2015_Q3,THIRD,2015-12-22,DGDSRY2,3,1.08,  Goods
429,2015_Q4,ADVANCE,2016-01-29,DGDSRY2,3,0.53,  Goods
430,2015_Q4,SECOND,2016-02-26,DGDSRY2,3,0.42,  Goods
431,2015_Q4,THIRD,2016-03-25,DGDSRY2,3,0.36,  Goods
432,2004_Q1,ADVANCE,2004-04-29,DDURRY2,,,
433,2004_Q1,SECOND,2004-05-27,DDURRY2,,,
434,2004_Q1,THIRD,2004-06-25,DDURRY2,,,
435,2004_Q2,ADVANCE,2004-07-30,DDURRY2,,,
436,2004_Q2,SECOND,2004-08-27,DDURRY2,,,
437,2004_Q2,THIRD,2004-09-29,DDURRY2,,,
438,2004_Q3,ADVANCE,2004-10-29,DDURRY2,,,
439,2004_Q3,SECOND,2004-11-30,DDURRY2,,,
440,2004_Q3,THIRD,2004-12-22,DDURRY2,,,
441,2004_Q4,ADVANCE,2005-01-28,DDURRY2,,,
442,2004_Q4,SECOND,2005-02-25,DDURRY2,,,
443,2004_Q4,THIRD,2005-03-30,DDURRY2,,,
444,2005_Q1,ADVANCE,2005-04-28,DDURRY2,,,
445,2005_Q1,SECOND,2005-05-26,DDURRY2,,,
446,2005_Q1,THIRD,2005-06-29,DDURRY2,,,
447,2005_Q2,ADVANCE,2005-07-29,DDURRY2,,,
448,2005_Q2,SECOND,2005-08-31,DDURRY2,,,
449,2005_Q2,THIRD,2005-09-29,DDURRY2,,,
450,2005_Q3,ADVANCE,2005-10-28,DDURRY2,,,
451,2005_Q3,SECOND,2005-11-30,DDURRY2,,,
452,2005_Q3,THIRD,2005-12-21,DDURRY2,,,
453,2005_Q4,ADVANCE,2006-01-27,DDURRY2,,,
454,2005_Q4,SECOND,2006-02-28,DDURRY2,,,
455,2005_Q4,THIRD,2006-03-30,DDURRY2,,,
456,2006_Q1,ADVANCE,2006-04-28,DDURRY2,,,
457,2006_Q1,SECOND,2006-05-25,DDURRY2,,,
458,2006_Q1,THIRD,2006-06-29,DDURRY2,,,
459,2006_Q2,ADVANCE,2006-07-28,DDURRY2,,,
460,2006_Q2,SECOND,2006-08-30,DDURRY2,,,
461,2006_Q2,THIRD,2006-09-28,DDURRY2,,,
462,2006_Q3,ADVANCE,2006-10-27,DDURRY2,,,
463,2006_Q3,SECOND,2006-11-29,DDURRY2,,,
464,2006_Q3,THIRD,2006-12-21,DDURRY2,,,
465,2006_Q4,ADVANCE,2007-01-27,DDURRY2,,,
466,2006_Q4,SECOND,2007-02-28,DDURRY2,,,
467,2006_Q4,THIRD,2007-03-30,DDURRY2,,,
468,2007_Q1,ADVANCE,2007-04-27,DDURRY2,,,
469,2007_Q1,SECOND,2007-05-31,DDURRY2,,,
470,2007_Q1,THIRD,2007-06-28,DDURRY2,,,
471,2007_Q2,ADVANCE,2007-07-27,DDURRY2,,,
472,2007_Q2,SECOND,2007-08-30,DDURRY2,,,
473,2007_Q2,THIRD,2007-09-27,DDURRY2,,,
474,2007_Q3,ADVANCE,2007-10-31,DDURRY2,,,
475,2007_Q3,SECOND,2007-11-29,DDURRY2,,,
476,2007_Q3,THIRD,2007-12-20,DDURRY2,,,
477,2007_Q4,ADVANCE,2008-01-30,DDURRY2,,,
478,2007_Q4,SECOND,2008-02-28,DDURRY2,,,
479,2007_Q4,THIRD,2008-03-27,DDURRY2,,,
480,2008_Q1,ADVANCE,2008-04-30,DDURRY2,,,
481,2008_Q1,SECOND,2008-05-29,DDURRY2,,,
482,2008_Q1,THIRD,2008-06-26,DDURRY2,,,
483,2008_Q2,ADVANCE,2008-07-31,DDURRY2,,,
484,2008_Q2,SECOND,2008-08-28,DDURRY2,,,
485,2008_Q2,THIRD,2008-09-26,DDURRY2,,,
486,2008_Q3,ADVANCE,2008-10-30,DDURRY2,,,
487,2008_Q3,SECOND,2008-11-25,DDURRY2,,,
488,2008_Q3,THIRD,2008-12-23,DDURRY2,,,
489,2008_Q4,ADVANCE,2009-01-30,DDURRY2,,,
490,2008_Q4,SECOND,2009-02-27,DDURRY2,,,
491,2008_Q4,THIRD,2009-03-26,DDURRY2,,,
492,2009_Q1,ADVANCE,2009-04-29,DDURRY2,,,
493,2009_Q1,SECOND,2009-05-29,DDURRY2,,,
494,2009_Q1,THIRD,2009-06-25,DDURRY2,,,
495,2009_Q2,ADVANCE,2009-07-31,DDURRY2,4,-0.52,    Durable goods
496,2009_Q2,SECOND,2009-08-27,DDURRY2,4,-0.43,    Durable goods
497,2009_Q2,THIRD,2009-09-30,DDURRY2,4,-0.41,    Durable goods
498,2009_Q3,ADVANCE,2009-10-29,DDURRY2,4,1.47,    Durable goods
499,2009_Q3,SECOND,2009-11-24,DDURRY2,4,1.34,    Durable goods
500,2009_Q3,THIRD,2009-12-22,DDURRY2,4,1.36,    Durable goods
501,2009_Q4,ADVANCE,2010-01-29,DDURRY2,4,-0.06,    Durable goods
502,2009_Q4,SECOND,2010-02-26,DDURRY2,4,0.02,    Durable goods
503,2009_Q4,THIRD,2010-03-26,DDURRY2,4,0.03,    Durable goods
504,2010_Q1,ADVANCE,2010-04-30,DDURRY2,4,0.79,    Durable goods
505,2010_Q1,SECOND,2010-05-27,DDURRY2,4,0.85,    Durable goods
506,2010_Q1,THIRD,2010-06-25,DDURRY2,4,0.83,    Durable goods
507,2010_Q2,ADVANCE,2010-07-30,DDURRY2,4,0.53,    Durable goods
508,2010_Q2,SECOND,2010-08-27,DDURRY2,4,0.49,    Durable goods
509,2010_Q2,THIRD,2010-09-30,DDURRY2,4,0.49,    Durable goods
510,2010_Q3,ADVANCE,2010-10-29,DDURRY2,4,0.44,    Durable goods
511,2010_Q3,SECOND,2010-11-23,DDURRY2,4,0.53,    Durable goods
512,2010_Q3,THIRD,2010-12-22,DDURRY2,4,0.54,    Durable goods
513,2010_Q4,ADVANCE,2011-01-28,DDURRY2,4,1.48,    Durable goods
514,2010_Q4,SECOND,2011-02-25,DDURRY2,4,1.44,    Durable goods
515,2010_Q4,THIRD,2011-03-25,DDURRY2,4,1.45,    Durable goods
516,2011_Q1,ADVANCE,2011-04-28,DDURRY2,4,0.78,    Durable goods
517,2011_Q1,SECOND,2011-05-26,DDURRY2,4,0.66,    Durable goods
518,2011_Q1,THIRD,2011-06-24,DDURRY2,4,0.68,    Durable goods
519,2011_Q2,ADVANCE,2011-07-29,DDURRY2,4,-0.35,    Durable goods
520,2011_Q2,SECOND,2011-08-26,DDURRY2,4,-0.4,    Durable goods
521,2011_Q2,THIRD,2011-09-29,DDURRY2,4,-0.42,    Durable goods
522,2011_Q3,ADVANCE,2011-10-27,DDURRY2,4,0.31,    Durable goods
523,2011_Q3,SECOND,2011-11-22,DDURRY2,4,0.41,    Durable goods
524,2011_Q3,THIRD,2011-12-22,DDURRY2,4,0.42,    Durable goods
525,2011_Q4,ADVANCE,2012-01-27,DDURRY2,4,1.07,    Durable goods
526,2011_Q4,SECOND,2012-02-29,DDURRY2,4,1.1,    Durable goods
527,2011_Q4,THIRD,2012-03-29,DDURRY2,4,1.16,    Durable goods
528,2012_Q1,ADVANCE,2012-04-27,DDURRY2,4,1.13,    Durable goods
529,2012_Q1,SECOND,2012-05-31,DDURRY2,4,1.05,    Durable goods
530,2012_Q1,THIRD,2012-06-28,DDURRY2,4,1.01,    Durable goods
531,2012_Q2,ADVANCE,2012-07-27,DDURRY2,4,-0.08,    Durable goods
532,2012_Q2,SECOND,2012-08-29,DDURRY2,4,0.0,    Durable goods
533,2012_Q2,THIRD,2012-09-27,DDURRY2,4,-0.02,    Durable goods
534,2012_Q3,ADVANCE,2012-10-26,DDURRY2,4,0.63,    Durable goods
535,2012_Q3,SECOND,2012-11-29,DDURRY2,4,0.64,    Durable goods
536,2012_Q3,THIRD,2012-12-20,DDURRY2,4,0.66,    Durable goods
537,2012_Q4,ADVANCE,2013-01-30,DDURRY2,4,1.02,    Durable goods
538,2012_Q4,SECOND,2013-02-28,DDURRY2,4,1.01,    Durable goods
539,2012_Q4,THIRD,2013-03-28,DDURRY2,4,1.0,    Durable goods
540,2013_Q1,ADVANCE,2013-04-26,DDURRY2,4,0.62,    Durable goods
541,2013_Q1,SECOND,2013-05-30,DDURRY2,4,0.63,    Durable goods
542,2013_Q1,THIRD,2013-06-26,DDURRY2,4,0.58,    Durable goods
543,2013_Q2,ADVANCE,2013-07-31,DDURRY2,4,0.48,    Durable goods
544,2013_Q2,SECOND,2013-08-29,DDURRY2,4,0.45,    Durable goods
545,2013_Q2,THIRD,2013-09-26,DDURRY2,4,0.46,    Durable goods
546,2013_Q3,ADVANCE,2013-11-07,DDURRY2,4,0.57,    Durable goods
547,2013_Q3,SECOND,2013-12-05,DDURRY2,4,0.56,    Durable goods
548,2013_Q3,THIRD,2013-12-20,DDURRY2,4,0.58,    Durable goods
549,2013_Q4,ADVANCE,2014-01-30,DDURRY2,4,0.44,    Durable goods
550,2013_Q4,SECOND,2014-02-28,DDURRY2,4,0.19,    Durable goods
551,2013_Q4,THIRD,2014-03-27,DDURRY2,4,0.21,    Durable goods
552,2014_Q1,ADVANCE,2014-04-30,DDURRY2,4,0.06,    Durable goods
553,2014_Q1,SECOND,2014-05-29,DDURRY2,4,0.11,    Durable goods
554,2014_Q1,THIRD,2014-06-25,DDURRY2,4,0.09,    Durable goods
555,2014_Q2,ADVANCE,2014-07-30,DDURRY2,4,0.99,    Durable goods
556,2014_Q2,SECOND,2014-08-28,DDURRY2,4,1.0,    Durable goods
557,2014_Q2,THIRD,2014-09-26,DDURRY2,4,0.99,    Durable goods
558,2014_Q3,ADVANCE,2014-10-30,DDURRY2,4,0.53,    Durable goods
559,2014_Q3,SECOND,2014-11-25,DDURRY2,4,0.63,    Durable goods
560,2014_Q3,THIRD,2014-12-23,DDURRY2,4,0.67,    Durable goods
561,2014_Q4,ADVANCE,2015-01-30,DDURRY2,4,0.54,    Durable goods
562,2014_Q4,SECOND,2015-02-27,DDURRY2,4,0.44,    Durable goods
563,2014_Q4,THIRD,2015-03-27,DDURRY2,4,0.45,    Durable goods
564,2015_Q1,ADVANCE,2015-04-29,DDURRY2,4,0.09,    Durable goods
565,2015_Q1,SECOND,2015-05-29,DDURRY2,4,0.08,    Durable goods
566,2015_Q1,THIRD,2015-06-24,DDURRY2,4,0.1,    Durable goods
567,2015_Q2,ADVANCE,2015-07-30,DDURRY2,4,0.53,    Durable goods
568,2015_Q2,SECOND,2015-08-27,DDURRY2,4,0.59,    Durable goods
569,2015_Q2,THIRD,2015-09-25,DDURRY2,4,0.57,    Durable goods
570,2015_Q3,ADVANCE,2015-10-29,DDURRY2,4,0.48,    Durable goods
571,2015_Q3,SECOND,2015-11-24,DDURRY2,4,0.47,    Durable goods
572,2015_Q3,THIRD,2015-12-22,DDURRY2,4,0.47,    Durable goods
573,2015_Q4,ADVANCE,2016-01-29,DDURRY2,4,0.32,    Durable goods
574,2015_Q4,SECOND,2016-02-26,DDURRY2,4,0.25,    Durable goods
575,2015_Q4,THIRD,2016-03-25,DDURRY2,4,0.28,    Durable goods
576,2004_Q1,ADVANCE,2004-04-29,DMOTRY2,,,
577,2004_Q1,SECOND,2004-05-27,DMOTRY2,,,
578,2004_Q1,THIRD,2004-06-25,DMOTRY2,,,
579,2004_Q2,ADVANCE,2004-07-30,DMOTRY2,,,
580,2004_Q2,SECOND,2004-08-27,DMOTRY2,,,
581,2004_Q2,THIRD,2004-09-29,DMOTRY2,,,
582,2004_Q3,ADVANCE,2004-10-29,DMOTRY2,,,
583,2004_Q3,SECOND,2004-11-30,DMOTRY2,,,
584,2004_Q3,THIRD,2004-12-22,DMOTRY2,,,
585,2004_Q4,ADVANCE,2005-01-28,DMOTRY2,,,
586,2004_Q4,SECOND,2005-02-25,DMOTRY2,,,
587,2004_Q4,THIRD,2005-03-30,DMOTRY2,,,
588,2005_Q1,ADVANCE,2005-04-28,DMOTRY2,,,
589,2005_Q1,SECOND,2005-05-26,DMOTRY2,,,
590,2005_Q1,THIRD,2005-06-29,DMOTRY2,,,
591,2005_Q2,ADVANCE,2005-07-29,DMOTRY2,,,
592,2005_Q2,SECOND,2005-08-31,DMOTRY2,,,
593,2005_Q2,THIRD,2005-09-29,DMOTRY2,,,
594,2005_Q3,ADVANCE,2005-10-28,DMOTRY2,,,
595,2005_Q3,SECOND,2005-11-30,DMOTRY2,,,
596,2005_Q3,THIRD,2005-12-21,DMOTRY2,,,
597,2005_Q4,ADVANCE,2006-01-27,DMOTRY2,,,
598,2005_Q4,SECOND,2006-02-28,DMOTRY2,,,
599,2005_Q4,THIRD,2006-03-30,DMOTRY2,,,
600,2006_Q1,ADVANCE,2006-04-28,DMOTRY2,,,
601,2006_Q1,SECOND,2006-05-25,DMOTRY2,,,
602,2006_Q1,THIRD,2006-06-29,DMOTRY2,,,
603,2006_Q2,ADVANCE,2006-07-28,DMOTRY2,,,
604,2006_Q2,SECOND,2006-08-30,DMOTRY2,,,
605,2006_Q2,THIRD,2006-09-28,DMOTRY2,,,
606,2006_Q3,ADVANCE,2006-10-27,DMOTRY2,,,
607,2006_Q3,SECOND,2006-11-29,DMOTRY2,,,
608,2006_Q3,THIRD,2006-12-21,DMOTRY2,,,
609,2006_Q4,ADVANCE,2007-01-27,DMOTRY2,,,
610,2006_Q4,SECOND,2007-02-28,DMOTRY2,,,
611,2006_Q4,THIRD,2007-03-30,DMOTRY2,,,
612,2007_Q1,ADVANCE,2007-04-27,DMOTRY2,,,
613,2007_Q1,SECOND,2007-05-31,DMOTRY2,,,
614,2007_Q1,THIRD,2007-06-28,DMOTRY2,,,
615,2007_Q2,ADVANCE,2007-07-27,DMOTRY2,,,
616,2007_Q2,SECOND,2007-08-30,DMOTRY2,,,
617,2007_Q2,THIRD,2007-09-27,DMOTRY2,,,
618,2007_Q3,ADVANCE,2007-10-31,DMOTRY2,,,
619,2007_Q3,SECOND,2007-11-29,DMOTRY2,,,
620,2007_Q3,THIRD,2007-12-20,DMOTRY2,,,
621,2007_Q4,ADVANCE,2008-01-30,DMOTRY2,,,
622,2007_Q4,SECOND,2008-02-28,DMOTRY2,,,
623,2007_Q4,THIRD,2008-03-27,DMOTRY2,,,
624,2008_Q1,ADVANCE,2008-04-30,DMOTRY2,,,
625,2008_Q1,SECOND,2008-05-29,DMOTRY2,,,
626,2008_Q1,THIRD,2008-06-26,DMOTRY2,,,
627,2008_Q2,ADVANCE,2008-07-31,DMOTRY2,,,
628,2008_Q2,SECOND,2008-08-28,DMOTRY2,,,
629,2008_Q2,THIRD,2008-09-26,DMOTRY2,,,
630,2008_Q3,ADVANCE,2008-10-30,DMOTRY2,,,
631,2008_Q3,SECOND,2008-11-25,DMOTRY2,,,
632,2008_Q3,THIRD,2008-12-23,DMOTRY2,,,
633,2008_Q4,ADVANCE,2009-01-30,DMOTRY2,,,
634,2008_Q4,SECOND,2009-02-27,DMOTRY2,,,
635,2008_Q4,THIRD,2009-03-26,DMOTRY2,,,
636,2009_Q1,ADVANCE,2009-04-29,DMOTRY2,,,
637,2009_Q1,SECOND,2009-05-29,DMOTRY2,,,
638,2009_Q1,THIRD,2009-06-25,DMOTRY2,,,
639,2009_Q2,ADVANCE,2009-07-31,DMOTRY2,5,-0.27,      Motor vehicles and parts
640,2009_Q2,SECOND,2009-08-27,DMOTRY2,5,-0.13,      Motor vehicles and parts
641,2009_Q2,THIRD,2009-09-30,DMOTRY2,5,-0.14,      Motor vehicles and parts
642,2009_Q3,ADVANCE,2009-10-29,DMOTRY2,5,1.01,      Motor vehicles and parts
643,2009_Q3,SECOND,2009-11-24,DMOTRY2,5,0.81,      Motor vehicles and parts
644,2009_Q3,THIRD,2009-12-22,DMOTRY2,5,0.81,      Motor vehicles and parts
645,2009_Q4,ADVANCE,2010-01-29,DMOTRY2,5,-0.57,      Motor vehicles and parts
646,2009_Q4,SECOND,2010-02-26,DMOTRY2,5,-0.53,      Motor vehicles and parts
647,2009_Q4,THIRD,2010-03-26,DMOTRY2,5,-0.53,      Motor vehicles and parts
648,2010_Q1,ADVANCE,2010-04-30,DMOTRY2,5,-0.02,      Motor vehicles and parts
649,2010_Q1,SECOND,2010-05-27,DMOTRY2,5,-0.01,      Motor vehicles and parts
650,2010_Q1,THIRD,2010-06-25,DMOTRY2,5,-0.02,      Motor vehicles and parts
651,2010_Q2,ADVANCE,2010-07-30,DMOTRY2,5,0.21,      Motor vehicles and parts
652,2010_Q2,SECOND,2010-08-27,DMOTRY2,5,0.16,      Motor vehicles and parts
653,2010_Q2,THIRD,2010-09-30,DMOTRY2,5,0.15,      Motor vehicles and parts
654,2010_Q3,ADVANCE,2010-10-29,DMOTRY2,5,0.03,      Motor vehicles and parts
655,2010_Q3,SECOND,2010-11-23,DMOTRY2,5,0.13,      Motor vehicles and parts
656,2010_Q3,THIRD,2010-12-22,DMOTRY2,5,0.12,      Motor vehicles and parts
657,2010_Q4,ADVANCE,2011-01-28,DMOTRY2,5,0.9,      Motor vehicles and parts
658,2010_Q4,SECOND,2011-02-25,DMOTRY2,5,0.96,      Motor vehicles and parts
659,2010_Q4,THIRD,2011-03-25,DMOTRY2,5,0.98,      Motor vehicles and parts
660,2011_Q1,ADVANCE,2011-04-28,DMOTRY2,5,0.32,      Motor vehicles and parts
661,2011_Q1,SECOND,2011-05-26,DMOTRY2,5,0.24,      Motor vehicles and parts
662,2011_Q1,THIRD,2011-06-24,DMOTRY2,5,0.24,      Motor vehicles and parts
663,2011_Q2,ADVANCE,2011-07-29,DMOTRY2,5,-0.65,      Motor vehicles and parts
664,2011_Q2,SECOND,2011-08-26,DMOTRY2,5,-0.73,      Motor vehicles and parts
665,2011_Q2,THIRD,2011-09-29,DMOTRY2,5,-0.74,      Motor vehicles and parts
666,2011_Q3,ADVANCE,2011-10-27,DMOTRY2,5,-0.08,      Motor vehicles and parts
667,2011_Q3,SECOND,2011-11-22,DMOTRY2,5,0.05,      Motor vehicles and parts
668,2011_Q3,THIRD,2011-12-22,DMOTRY2,5,0.04,      Motor vehicles and parts
669,2011_Q4,ADVANCE,2012-01-27,DMOTRY2,5,0.81,      Motor vehicles and parts
670,2011_Q4,SECOND,2012-02-29,DMOTRY2,5,0.81,      Motor vehicles and parts
671,2011_Q4,THIRD,2012-03-29,DMOTRY2,5,0.83,      Motor vehicles and parts
672,2012_Q1,ADVANCE,2012-04-27,DMOTRY2,5,0.68,      Motor vehicles and parts
673,2012_Q1,SECOND,2012-05-31,DMOTRY2,5,0.54,      Motor vehicles and parts
674,2012_Q1,THIRD,2012-06-28,DMOTRY2,5,0.52,      Motor vehicles and parts
675,2012_Q2,ADVANCE,2012-07-27,DMOTRY2,5,-0.29,      Motor vehicles and parts
676,2012_Q2,SECOND,2012-08-29,DMOTRY2,5,-0.25,      Motor vehicles and parts
677,2012_Q2,THIRD,2012-09-27,DMOTRY2,5,-0.26,      Motor vehicles and parts
678,2012_Q3,ADVANCE,2012-10-26,DMOTRY2,5,0.18,      Motor vehicles and parts
679,2012_Q3,SECOND,2012-11-29,DMOTRY2,5,0.25,      Motor vehicles and parts
680,2012_Q3,THIRD,2012-12-20,DMOTRY2,5,0.25,      Motor vehicles and parts
681,2012_Q4,ADVANCE,2013-01-30,DMOTRY2,5,0.62,      Motor vehicles and parts
682,2012_Q4,SECOND,2013-02-28,DMOTRY2,5,0.53,      Motor vehicles and parts
683,2012_Q4,THIRD,2013-03-28,DMOTRY2,5,0.53,      Motor vehicles and parts
684,2013_Q1,ADVANCE,2013-04-26,DMOTRY2,5,0.27,      Motor vehicles and parts
685,2013_Q1,SECOND,2013-05-30,DMOTRY2,5,0.24,      Motor vehicles and parts
686,2013_Q1,THIRD,2013-06-26,DMOTRY2,5,0.23,      Motor vehicles and parts
687,2013_Q2,ADVANCE,2013-07-31,DMOTRY2,5,-0.01,      Motor vehicles and parts
688,2013_Q2,SECOND,2013-08-29,DMOTRY2,5,-0.02,      Motor vehicles and parts
689,2013_Q2,THIRD,2013-09-26,DMOTRY2,5,-0.02,      Motor vehicles and parts
690,2013_Q3,ADVANCE,2013-11-07,DMOTRY2,5,0.16,      Motor vehicles and parts
691,2013_Q3,SECOND,2013-12-05,DMOTRY2,5,0.13,      Motor vehicles and parts
692,2013_Q3,THIRD,2013-12-20,DMOTRY2,5,0.12,      Motor vehicles and parts
693,2013_Q4,ADVANCE,2014-01-30,DMOTRY2,5,0.02,      Motor vehicles and parts
694,2013_Q4,SECOND,2014-02-28,DMOTRY2,5,-0.02,      Motor vehicles and parts
695,2013_Q4,THIRD,2014-03-27,DMOTRY2,5,0.0,      Motor vehicles and parts
696,2014_Q1,ADVANCE,2014-04-30,DMOTRY2,5,0.02,      Motor vehicles and parts
697,2014_Q1,SECOND,2014-05-29,DMOTRY2,5,0.08,      Motor vehicles and parts
698,2014_Q1,THIRD,2014-06-25,DMOTRY2,5,0.07,      Motor vehicles and parts
699,2014_Q2,ADVANCE,2014-07-30,DMOTRY2,5,0.42,      Motor vehicles and parts
700,2014_Q2,SECOND,2014-08-28,DMOTRY2,5,0.47,      Motor vehicles and parts
701,2014_Q2,THIRD,2014-09-26,DMOTRY2,5,0.45,      Motor vehicles and parts
702,2014_Q3,ADVANCE,2014-10-30,DMOTRY2,5,0.25,      Motor vehicles and parts
703,2014_Q3,SECOND,2014-11-25,DMOTRY2,5,0.26,      Motor vehicles and parts
704,2014_Q3,THIRD,2014-12-23,DMOTRY2,5,0.28,      Motor vehicles and parts
705,2014_Q4,ADVANCE,2015-01-30,DMOTRY2,5,0.16,      Motor vehicles and parts
706,2014_Q4,SECOND,2015-02-27,DMOTRY2,5,0.09,      Motor vehicles and parts
